"","Text_ID","Sentence_Number","text"
"1775",18,23,"but joanna says 'if i was once seen as a provincial housewife in a laura ashley cardie under an apple tree with labradors - which was also a misrepresentation - the life i'm living now does not lack its own integrity it is not a false fa‡ade there's a sort of abiding irritation about being assumed somehow not to be true to yourself' well indeed and i don't think for a minute joanna has self-consciously and manipulatively created a new public image to sell books"
"1776",18,24,"no i think she's distinctly immature and despite 10 years of media exposure she doesn't quite understand that press interviews are not the place to discuss your jejune self-image problems"
"1777",18,25,"joanna's had quite a bad time"
"1778",18,26,"her second marriage of 18 years ended in divorce three years ago and she had quite a severe breakdown that left her virtually incommunicado for a further year"
"1779",18,27,"now she's living in west london (she won't be more specific as she savours her newfound metropolitan anonymity) attending cultural events galore dating and - of course - writing more stories"
"1780",18,28,"i think joanna's quite modest but not as modest as she would like to be"
"1781",18,29,"to me she says of her books 'i think they're good with distinct weaknesses and sometimes i think i have a flash of insight"
"1782",18,30,"but there's a huge difference between being good and being great"
"1783",18,31,"it's very difficult to know isn't it looking at our contemporaries who will emerge as great"
"1784",18,32,"y'know i think the odd john fowles will"
"1785",18,33,"penelope fitzgerald i think will but i'm under absolutely no illusion about where i fit in"
"1786",18,34,"i'm right for these times i've got a kind of acuteness about contemporary relationships that's right for now but it's not going to be right for ever' discounting the oddity of finding myself bracketed with her as a contemporary of j fowles (b1926) and p fitzgerald (b1916) - which rather stretches the notion of contemporaneity beyond the bounds of my sense - i find this 'umble dismissal of her craft by joanna as being mere 'acuity' quite difficult to take as the only other writer she ascribes it to is the one she insists on calling 'the real trollope' no joanna has that affectation of the successful of appearing to be dismissive of her own standing while clearly believing that the important voting is done by the feet of a thousand thousand readers"
"1787",18,35,"'i read every review and the bad ones if written by someone i admire i take really to heart i mean i think we can all profit from them"
"1788",18,36,"but the people i have the greatest faith in are the readers"
"1789",18,37,"they are amazing they're the ones that have contributed to professional confidence' well indeed and why shouldn't she feel that way"
"1790",18,38,"joanna has quite a passion for the queer intimacy afforded her by her craft"
"1791",18,39,"to me she says 'i met a woman in france last year who said to me 'you've been sitting in my kitchen for the last three years''' she admits quite shamelessly that she conducts numerous interviews as part of the research for her novels but when i put it to her that this suggests she doesn't have much faith in her imagination she vehemently asserts 'i'm not looking for information i'm looking for what i expect to be the case to be confirmed' she's been quite nettled by reviewers who've said that her thirtysomethings in the latest book wouldn't use the archaisms she ascribes to them - 'i wanted to hear it in their language the urgency of their feelings' i think the truth is that her interviewees - whom joanna obtains by word of mouth - come from exactly her milieu and that explains why they all sound rather like characters in a joanna trollope novel"
"1792",18,40,"this quite blinkered perception of the world is common to the novelist and the books"
